Irank,EnMovieID,MovieName,BoxOffice,ShowCount,AudienceCount,AvgBoxOffice,ServicePrice
3096,559808,我的香格里拉,200250.0,6,12,16687,
3097,559225,不完全恋人,200000.0,0,0,0,
3098,642697,蓝月恋曲,200000.0,34,6273,31,
3099,559596,霓虹灯下新哨兵,200000.0,200,6000,33,
3100,559992,神弓传奇,200000.0,0,0,0,
3101,594512,初恋浅规则,195835.0,1437,5941,32,0.0
3102,629316,毒中毒,195292.0,3063,7959,24,
3103,617185,逆袭,194902.0,3447,7208,27,
3104,627485,渴望的青春,194885.0,4979,7868,24,
3105,639303,我的1000万,194566.0,3073,9070,21,
3106,641650,珍珠塔（锡剧）,193342.0,47,5724,33,1046.0
3107,560402,鸿门宴,193037.0,1,185,1043,
3108,578023,特警英雄,192796.0,22,2216,87,
3109,626557,老警,191152.0,1916,8993,21,
3110,588862,玩酷青春,190855.0,2198,8364,22,
3111,559536,注定爱你,190772.0,910,7982,23,
3112,656469,牡丹仙子之皇帝诏曰,190127.0,711,6875,27,3.0
3113,614894,那是说着玩的,189548.0,898,7749,24,
3114,611210,千锤百炼,189378.0,896,5589,33,
3115,595590,海岛之恋,188672.0,6952,6565,28,
3116,640709,人鱼校花,186443.0,2739,6810,27,1446.0
3117,639887,传奇状元伦文叙,185133.0,114,5264,35,
3118,597006,七个隆咚锵咚锵,184696.0,1564,6908,26,
3119,629751,换爱七日,184589.0,2094,6141,30,
3120,558254,春风得意梅龙镇,184156.0,129,4582,40,
3121,589795,天赐,183511.0,985,7521,24,
3122,625983,铁拳龙威,183359.0,1270,6456,28,
3123,559617,绽放,182818.0,304,8854,20,
3124,659062,2014德国电影展映,182741.0,61,4926,37,
3125,625974,深情约定,182656.0,2754,6590,27,
3126,563787,蝴蝶梦,182559.0,356,6937,26,
3127,591762,吴大观,182516.0,42,5981,30,
3128,615462,刘老庄八十二壮士,181064.0,3141,6891,26,
3129,616162,我和神马查干,180858.0,352,20903,8,
3130,629456,分手不分手,180835.0,6476,6804,26,
3131,619660,心灵解码,180398.0,3906,5513,32,
3132,593127,蓝色的七星湖,180220.0,63,17929,10,
3133,428817,泰坦尼克号上的女佣,179270.0,77,5977,29,
3134,565295,中国1978,178580.0,219,10041,17,
3135,297378,滚拉拉的枪,177797.0,53,3140,56,
3136,614754,有这样一个医生,175821.0,258,7654,22,
3137,1053,泥鳅也是鱼,175291.0,149,2397,73,
3138,573460,爱情国境线,173727.0,1304,9344,18,
3139,595604,新来的李老师,172976.0,120,26649,6,
3140,644428,提款机,170764.0,1973,6056,28,
3141,588158,十二情感,170720.0,49,7851,21,
3142,642956,情花谷,170111.0,390,6790,25,
3143,6039,生死速递,170000.0,0,0,0,
3144,559965,相亲奇遇,169268.0,206,4636,36,
3145,594330,重来,168818.0,1072,5799,29,
3146,611284,青春搏击,167851.0,2573,6386,26,
3147,587876,坚强,167525.0,162,12942,12,
3148,659063,2014香港主题电影展映,167150.0,85,4426,37,
3149,563335,星星之火,165953.0,359,6697,24,
3150,615523,虎口夺子,165171.0,96,8161,20,
3151,1123,旗鱼,163837.0,125,5327,30,
3152,616584,龙凤呈祥,163064.0,2826,11684,13,
3153,610968,我与拉拉,161010.0,942,6437,25,
3154,639499,正果,160185.0,5578,5776,27,
3155,589243,云之锦,159574.0,466,7904,20,
3156,658917,2013上海国际动漫影展,157785.0,43,3150,50,
3157,630387,痞子·洛克,157404.0,6722,6201,25,
3158,619165,桔子的天空,156235.0,319,5828,26,
3159,588649,锹里奏鸣曲,156055.0,262,6250,24,
3160,589767,守望天山,155401.0,449,6441,24,
3161,658925,第四届北京国际电影节展映影片,153400.0,84,4256,36,
3162,563193,大李小李和老李,153275.0,106,6150,24,
3163,640172,谁的青春不热血之深流不息,153209.0,1729,4799,31,
3164,642386,星探,152646.0,408,3209,47,
3165,593552,甲天下,152616.0,918,9467,16,
3166,594129,杨闇公,151469.0,100,9565,15,
3167,629962,三个孬家伙,149682.0,5106,6930,21,
3168,594206,最长的拥抱,148520.0,4046,5554,26,
3169,573588,爱我就给我跳支舞,147345.0,807,6170,23,
3170,614342,青春·com,145501.0,4685,4975,29,
3171,593300,天生狂野,145174.0,270,4676,31,
3172,456947,爱·回家/外婆的家,144912.0,2499,5088,28,
3173,627591,无法证明,144517.0,978,5991,24,
3174,590359,百年情书,144226.0,1511,6313,22,
3175,658957,CCGEXPO动画电影展映,144162.0,121,2922,49,
3176,572688,西藏往事,143890.0,1250,6846,21,
3177,659064,2015法国新浪潮电影回顾展,143800.0,43,3257,44,
3178,638108,妈咪侠,143717.0,3304,5784,24,
3179,626458,不能错过,142859.0,4204,5547,25,
3180,946,盲山,141490.0,592,11949,11,
3181,631489,热土悲歌,141062.0,224,6792,20,
3182,612725,哭恋,140666.0,3037,5010,28,
3183,559830,特区好男儿,140411.0,73,5399,26,
3184,977,电影往事,140114.0,5,26,5389,
3185,652805,寻找女神·娇阿依,138695.0,120,5450,25,
3186,626859,血彩,138149.0,2401,4862,28,
3187,626699,咱们的工会主席,138025.0,68,4467,30,0.0
3188,616716,太阳脸,137595.0,479,4415,31,
3189,614879,指尖太阳,137277.0,156,9768,14,
3190,297382,夏天，有风吹过,137109.0,65,16997,8,
3191,654433,我们的青春不怕疼,136767.0,1123,4930,28,1418.0
3192,631533,那美,135780.0,99,5098,26,0.0
3193,627913,小熊的夏天,135312.0,4479,5286,25,
3194,589194,百合的故事,134793.0,97,12893,10,
3195,559674,冰雪同行,134365.0,108,9964,13,
3196,587956,朱大琴，请与本台联系,132875.0,684,14073,9,
3197,588208,美女“如云”,132191.0,219,7807,16,
3198,560055,十日天堂,132000.0,0,0,0,
3199,652639,一树一树紫花开,131969.0,363,4034,32,307.0
3200,659065,2014艺术影院第一批篇目,131693.0,441,10975,11,0.0
3201,591751,脊梁,130211.0,279,9464,13,
3202,559849,北京的哥,130000.0,0,0,0,
3203,619706,各有所乐,129531.0,453,6233,20,
3204,573190,澳门1949,129519.0,718,6731,19,
3205,593939,大震撼,129124.0,1095,5348,24,
3206,614943,从哪来，到哪去,128002.0,1630,4665,27,
3207,502630,钢琴小神童,127942.0,402,6354,20,
3208,573592,红土地画,127720.0,27,2914,43,
3209,619696,金色记忆,126967.0,96,19958,6,
3210,616264,花香,126889.0,859,3460,36,
3211,608169,早安，冬日海,125716.0,2383,5074,24,
3212,630011,角逐,125619.0,3928,6568,19,
3213,646984,燃烧的影像,125476.0,526,4570,27,
3214,587771,欠债还情,123099.0,968,4787,25,
3215,614888,生命的托举,121984.0,836,12648,9,
3216,589905,亲亲我,121789.0,486,6293,19,
3217,613107,阿尔卑斯,121671.0,183,7245,16,
3218,2398,城市之光,120133.0,97,3247,36,
3219,596559,危机公关,120003.0,369,16533,7,
3220,559834,街舞少年,120000.0,3,0,0,
3221,560132,扈三娘与矮脚虎王英,120000.0,0,5600,21,
3222,627270,班主任,119595.0,96,3417,35,
3223,573860,我和你,118989.0,900,3809,31,
3224,559829,大山里的搏击手,118585.0,265,6647,17,
3225,585122,归途列车,117762.0,114,4019,29,
3226,639322,一刻十年,117701.0,3663,3837,30,
3227,657341,生死96小时,117660.0,1866,5163,22,0.0
3228,589247,有人赞美聪慧，有人则不,117222.0,209,3296,35,
3229,594687,到阜阳六百里,117029.0,211,3761,31,
3230,560382,青面兽杨志,116484.0,806,6155,18,
3231,640831,铁血残阳,116364.0,549,4406,26,
3232,589508,王进喜,116315.0,184,5090,22,
3233,609344,不要迷恋姐,115971.0,959,3968,29,
3234,609,红色恋人,115756.0,1063,5675,20,
3235,658922,新加坡电影周,115745.0,14,2109,54,
3236,597218,完美人生,115675.0,223,6032,19,
3237,594200,先遣连,115336.0,1234,6004,19,
3238,363044,超级赛车,115304.0,219,3544,32,
3239,629405,梦开始的地方,114595.0,334,4736,24,
3240,653913,老腔,114350.0,500,3329,34,
3241,592681,悠悠风铃声,114160.0,29,11416,10,
3242,60,霸王别姬,112631.0,72,4588,24,
3243,659066,新西兰电影周,111915.0,21,2093,53,
3244,644572,山花烂漫时,111762.0,5291,5664,19,
3245,560157,冈拉梅朵,111283.0,914,5473,20,
3246,638607,我的女神女汉子,110707.0,1458,4367,25,417.0
3247,589307,天生幻想狂,110671.0,470,5107,21,
3248,563338,穆桂英挂帅,110273.0,69,2530,43,
3249,614095,玩命剧组,110257.0,3164,4040,27,
3250,659067,2016国家大剧院国际歌剧电影展,109853.0,83,2360,46,
3251,589156,刺客,109836.0,2326,3302,33,
3252,573851,重庆美女,109710.0,952,4555,24,
3253,560050,塔克拉玛干,108920.0,42,155,702,
3254,591754,站起来,108510.0,617,3616,30,
3255,629304,斗茶,108304.0,1409,6550,16,
3256,566784,天使的翅膀,108000.0,0,0,0,
3257,573332,惊情,107681.0,1058,4465,24,
3258,619146,旗,107629.0,325,6821,15,
3259,566777,天堂凹,107073.0,482,3303,32,
3260,611462,桃枝的桃,106314.0,2497,4047,26,
3261,641080,这里是新疆,105640.0,152,4543,23,
3262,593537,黑客悲情,105557.0,2031,4153,25,
3263,596116,北角,105472.0,1238,4214,25,
3264,655184,四渡赤水,104823.0,2679,4051,25,
3265,560081,光荣的愤怒,104787.0,58,1002,104,
3266,637987,东莞女孩,104635.0,1420,3689,28,
3267,658909,浪漫搭档,104069.0,2263,6504,16,1134.0
3268,616414,环城七十里,103799.0,227,3032,34,
3269,589713,老哨卡,103408.0,183,9789,10,
3270,659068,香港电影展（广东）,103294.0,52,2698,38,
3271,612262,少年林祥谦,103070.0,43,9579,10,
3272,614357,校车,102529.0,2800,4355,23,
3273,638725,古镇情缘,102311.0,281,3729,27,
3274,617497,正骨,102186.0,123,2633,38,
3275,630982,火云端,101979.0,1074,3408,29,0.0
3276,618172,蟹蟹侬,101433.0,385,5579,18,
3277,616549,等你追我,101184.0,1576,4300,23,
3278,589530,草原上的承诺,101065.0,15,2532,39,
3279,618942,我亲爱的小淘气,100987.0,658,3857,26,
3280,1328,世界上最疼我的那个人去了,100000.0,0,0,0,
3281,627771,钢铁，是这样炼成的,99874.0,632,3372,29,
3282,658962,法国电影展映,99756.0,54,6002,16,
3283,559553,纺织姑娘,99725.0,174,3207,31,
3284,630400,向日葵女孩,98995.0,91,2948,33,
3285,630086,街舞小子,98934.0,3150,3699,26,0.0
3286,631814,公路美人,98880.0,3404,2703,36,
3287,617570,达人也疯狂,98627.0,494,4781,20,
3288,616573,我要回城,98430.0,56,5447,18,
3289,559689,网络妈妈,98096.0,513,14832,6,
3290,638889,爸爸的木房子,97944.0,679,3626,27,
3291,594157,我是大明星,97652.0,1673,3094,31,
3292,573473,50米生死线,97322.0,71,3931,24,
3293,560809,明亮的心,97242.0,52,2689,36,
3294,559667,米香,97012.0,934,4797,20,
3295,616586,神剑传奇,96177.0,689,3171,30,
3296,595748,难忘金银滩,95804.0,457,2644,36,231.0
3297,639690,勿忘初心,95197.0,1049,2697,35,
3298,400150,魔鬼刽子手,94686.0,537,7239,13,
3299,659069,2014韩国电影展,94678.0,49,2249,42,
3300,619711,不要和他约会,94527.0,131,2053,46,
3301,626933,状元媒,94230.0,835,8340,11,
3302,560026,走着瞧,93964.0,200,2979,31,
3303,593957,璀璨的婚礼,93743.0,4147,3681,25,40.0
3304,560387,我和姐姐,93107.0,126,3766,24,
3305,613832,封神传奇之驱魔英雄,92772.0,269,3034,30,
3306,617230,村支书金岚岚,92378.0,58,3196,28,
3307,559581,绝代：末代女土司,92193.0,1231,4170,22,
3308,627572,假装看不见之电影大师,92064.0,3205,3944,23,
3309,614089,落经山,91958.0,1947,3837,23,0.0
3310,614923,永远的守望,91886.0,367,2806,32,
3311,613891,走过雪山草地,90821.0,822,3746,24,
3312,640817,东宫皇子,90768.0,650,3616,25,0.0
3313,594297,消失的村庄,90431.0,1018,3763,24,
3314,658913,2014新西兰电影展,90402.0,24,2412,37,
3315,589741,我是植物人,90194.0,711,3748,24,
3316,657274,有家,89733.0,112,3017,29,364.0
3317,631313,甲方乙方,88896.0,2498,4048,21,
3318,631332,热情奏鸣曲,88640.0,262,2400,36,
3319,686,胡同里的阳光,88474.0,582,5636,15,
3320,642655,你是不是我的爱人,88264.0,787,3298,26,
3321,631006,小西天狄道传奇,88145.0,903,3999,22,
3322,616783,钱在路上跑,88074.0,974,2853,30,
3323,612689,记忆望着我,87192.0,229,2250,38,
3324,639482,爱上处女座,86807.0,4647,2922,29,
3325,491905,海上梦境,86746.0,791,4221,20,
3326,643273,T台魔王,85579.0,1508,5306,16,
3327,597045,武昌情殇,85420.0,139,3117,27,
3328,613097,都市童话,85219.0,452,4318,19,
3329,646948,丢羊,84739.0,371,2926,28,
3330,641067,飞天窑女,84553.0,987,4033,20,0.0
3331,593897,月光恋,84252.0,573,5216,16,
3332,627648,荣誉至上,83934.0,36,2399,34,
3333,619097,霹雳囧花,83054.0,1086,3031,27,
3334,627789,天使：生命处方,82860.0,549,2879,28,
3335,594491,告诉他们，我乘白鹤去了,82492.0,196,2192,37,
3336,629023,碰撞,82025.0,127,3816,21,
3337,631314,不见不散,81843.0,2235,2939,27,
3338,593887,碧罗雪山,81801.0,78,2768,29,
3339,593447,妈妈别哭,81158.0,190,4828,16,
3340,362337,我的左手,80787.0,234,5507,14,
3341,587807,明天是否来临,80720.0,688,3017,26,
3342,657275,先锋之那时青春,80507.0,628,2868,28,0.0
3343,560980,无言的界碑,80448.0,8,1518,52,
3344,559574,前方后方,80284.0,65,4325,18,
3345,646953,走出尘埃,80261.0,1694,2237,36,1111.0
3346,658912,2013欧盟电影展,80202.0,39,3002,26,
3347,658936,2014法国电影展广东展映,79835.0,19,2080,38,
3348,658585,那美,79590.0,115,2452,32,0.0
3349,611477,沈园情,79534.0,130,2778,28,
3350,573247,清风亭,79417.0,117,3951,20,
3351,658927,第四届北京国际电影节（一）,79265.0,50,1722,46,
3352,1202,日出日落,79000.0,0,0,0,
3353,611389,无蝉的夏天,78820.0,85,2448,32,
3354,588166,昭化晓月,78804.0,81,2234,35,
3355,638241,小小校长,78386.0,1129,2520,31,
3356,630472,分手木马计,78090.0,5079,3105,25,0.0
3357,638744,天边的孩子,77852.0,3162,2458,31,
3358,618088,少年当自强,77712.0,47,2112,36,
3359,643386,决不饶恕,77067.0,1176,2872,26,0.0
3360,594405,秋雨绵绵,76807.0,73,2273,33,
3361,1308,生命如歌,76556.0,5,1405,54,
3362,559814,江北好人,76531.0,105,7608,10,
3363,629430,乱世护宝,75450.0,34,2063,36,
3364,628693,鹰笛·雪莲,75329.0,520,2945,25,
3365,600,红粉,75219.0,122,2833,26,
3366,559832,爱在他乡,74611.0,74,10321,7,
3367,659070,北京百丽宫影院2016德国电影展映,74377.0,30,2481,29,
3368,617181,乐乐熊奇幻追踪,74115.0,729,2874,25,
3369,637832,点对点,74038.0,851,2195,33,
3370,6544,新英雄本色,73859.0,72,2004,36,
3371,657003,脱单宝典,73498.0,3165,2982,24,
3372,655852,我的朋友圈,73277.0,1045,3325,22,68.0
3373,573038,别人的城市,73205.0,247,2318,31,
3374,573179,渡江！渡江！,73203.0,686,4220,17,
3375,658926,第四届北京国际电影节（三）,73009.0,75,1439,50,
3376,626552,青春时光,72816.0,1704,2510,29,
3377,618483,武僧传奇之决战程子沟,72632.0,699,2091,34,
3378,591753,百合,72213.0,643,2887,25,
3379,618276,别样警花,71616.0,251,5335,13,
3380,626345,红月亮花灯,71535.0,14,3569,20,0.0
3381,593835,风过菜花黄,71527.0,218,3260,21,
3382,316580,初来乍到,71420.0,143,2855,25,
3383,659071,2015年德国电影周,71359.0,36,2204,32,
3384,560481,鲁迅,70900.0,188,4239,16,
3385,609575,仰望星空,70677.0,1196,5337,13,
3386,652810,换个活法,70647.0,854,4522,15,
3387,640370,受降前夕,70456.0,833,5366,13,
3388,613653,无与伦比的辉煌——北京奥运记忆,70355.0,1005,2503,28,
3389,657262,锅是铁,70147.0,590,2887,24,0.0
3390,659072,第三届丝绸之路国际电影节（福州分会场）,70001.0,86,2777,25,
3391,659073,法国电影展深圳展映,69936.0,12,1605,43,
3392,658915,2013香港主题电影展,69552.0,36,3186,21,
3393,626541,一夜危机,69438.0,3291,2347,29,
3394,611575,娜娜,68780.0,174,3541,19,
3395,615495,我的钱我做主,68640.0,81,3483,19,
3396,573458,柠檬水,67317.0,444,2690,25,
3397,559709,七彩马拉松,67279.0,67,2969,22,
3398,658929,第四届北京国际电影节（二）,67120.0,56,1724,38,
3399,615508,守望博格达,66420.0,34,3321,20,
3400,626286,我不是贼,65945.0,257,2281,28,
3401,641014,诡咒,65401.0,1607,2524,25,
3402,643123,魂断霞飞路,65186.0,47,1845,35,
3403,526,国歌,64934.0,7,1089,59,
3404,602,红高粱,64579.0,1108,2657,24,
3405,573388,预审,63966.0,842,2453,26,
3406,573356,潘作良,63698.0,24,2117,30,
3407,614876,角落里的阳光,63694.0,89,6008,10,
3408,559860,没有共产党就没有新中国,63551.0,45,5311,11,
3409,1807,应声阿哥,63333.0,125,5007,12,
3410,627036,返乡,62838.0,163,2804,22,
3411,631077,伞头和他的女人,62721.0,1345,2275,27,
3412,618084,战金刚,62213.0,27,1732,35,
3413,297376,地下的天空,62165.0,292,3798,16,
3414,656486,为爱担当,62099.0,990,2117,29,1044.0
3415,641170,男二本色,62055.0,1880,2188,28,
3416,393301,非常浪漫,61216.0,149,2047,29,
3417,613394,回到原点,61190.0,376,2081,29,
3418,590848,道歉,60789.0,216,5791,10,
3419,573257,和空姐一起的日子,60649.0,93,4805,12,
3420,614,红象,60648.0,190,3403,17,
3421,561277,胡僧,60196.0,119,2256,26,
3422,559608,王二牛之足球学校,60080.0,157,1870,32,
3423,658930,第四届北京国际电影节（六）,59590.0,31,1538,38,
3424,572987,额吉,59189.0,605,3101,19,
3425,612697,追你到天边,58784.0,256,1814,32,
3426,616780,女人要爱,58656.0,64,3629,16,
3427,596740,乐队,58144.0,347,1821,31,
3428,641201,未营业,57924.0,76188,2342,24,0.0
3429,605389,颤栗,57815.0,104,2223,26,
3430,301,喋血嘉陵江,57515.0,57,2855,20,
3431,589722,这里，那里,57244.0,235,1978,28,
3432,298987,纯真年代,57202.0,1237,3254,17,
3433,590455,纯真年代,57201.0,1241,3254,17,
3434,659074,2016年广东深圳德国电影展映活动,56676.0,17,1213,46,
3435,640860,黄河,56151.0,117,1828,30,
3436,658942,第十一届法国电影展四川展映,55807.0,36,3435,16,
3437,655950,爱情对赌,55176.0,1060,1883,30,1373.0
3438,617574,吴哥的微笑,54820.0,24,1748,31,
3439,589526,心灵的阳光,54633.0,9,4863,11,
3440,614750,黄连有点甜,54245.0,193,1563,34,
3441,639816,最后证言,54124.0,367,1529,35,
3442,657718,缺失的爱,53550.0,1603,1921,28,2028.0
3443,345557,超人总动员,53268.0,217,3896,13,
3444,626886,丑男大翻身,52915.0,1791,2584,20,
3445,626559,布基兰,52838.0,1604,1835,28,
3446,642291,冰美人,52620.0,1600,1781,29,
3447,642733,非同小可,52020.0,867,1642,31,
3448,625916,城南庄1948,51934.0,256,3364,15,
3449,619710,心灵的小河,51911.0,40,5676,9,
3450,628871,水晶女孩,51613.0,140,1756,29,
3451,626879,金色时光,51565.0,711,2069,24,
3452,616092,9号女神,51374.0,202,1966,26,
3453,560487,美丽家园,51294.0,78,5344,9,
3454,577708,郎在对门唱山歌,51123.0,168,2606,19,
3455,588287,春日,51094.0,28,1355,37,
3456,631098,爱情不等式,51087.0,3971,1597,31,
3457,615158,最后一课,50745.0,110,3913,12,
3458,614317,飞扬的青春,50454.0,836,2023,24,
3459,611478,湘南起义,50313.0,213,2429,20,
3460,559646,幸福成本,50270.0,46,2349,21,
3461,644346,水滴之梦,50154.0,370,1721,29,
3462,616554,守候的心,49793.0,207,3720,13,
3463,589257,冬,49737.0,119,1734,28,
3464,629807,自我救赎,49517.0,2381,1757,28,
3465,640040,风口青春,49378.0,289,2154,22,
